"cbsa10","state","county","tract","zcta5","ur","ua","puma12","metdiv10","stab","cntyname","cbsaname10","mdivname10","zipname","PUMAname","uaname","pop10","afact"
"cbsa10","FIPS state","county","2010 Tract","ZIP Census Tabulation Area","Urban/Rural","ua","puma12","metdiv10","State Postal Code","cntyname","2010 CBSA Name","2010 Metro Div Name","zipname","PUMA12 Name","UA/Urban Cluster Name","Total Pop, 2010 census","cbsa10 to metdiv10 alloc factor"
"47900","11","11001","0009.01","20016","U","92242","00101","47894","DC","District of Columbia DC","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington, DC","District of Columbia (West)","Washington, DC--VA--MD Urbanized Area",7175,0.001 
"47900","11","11001","0009.02","20016","U","92242","00101","47894","DC","District of Columbia DC","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington, DC","District of Columbia (West)","Washington, DC--VA--MD Urbanized Area",2092,0 
"47900","11","11001","0010.01","20015","U","92242","00101","47894","DC","District of Columbia DC","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington, DC","District of Columbia (West)","Washington, DC--VA--MD Urbanized Area",249,0 
"47900","11","11001","0010.01","20016","U","92242","00101","47894","DC","District of Columbia DC","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington, DC","District of Columbia (West)","Washington, DC--VA--MD Urbanized Area",7187,0.001 
"47900","11","11001","0010.02","20016","U","92242","00101","47894","DC","District of Columbia DC","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington, DC","District of Columbia (West)","Washington, DC--VA--MD Urbanized Area",3442,0.001 
"47900","11","11001","0011.00","20008","U","92242","00101","47894","DC","District of Columbia DC","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington, DC","District of Columbia (West)","Washington, DC--VA--MD Urbanized Area",414,0 
"47900","11","11001","0011.00","20015","U","92242","00101","47894","DC","District of Columbia DC","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington, DC","District of Columbia (West)","Washington, DC--VA--MD Urbanized Area",3450,0.001 
"47900","11","11001","0011.00","20016","U","92242","00101","47894","DC","District of Columbia DC","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington, DC","District of Columbia (West)","Washington, DC--VA--MD Urbanized Area",915,0 
"47900","11","11001","0012.00","20008","U","92242","00101","47894","DC","District of Columbia DC","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington, DC","District of Columbia (West)","Washington, DC--VA--MD Urbanized Area",3294,0.001 
"47900","11","11001","0012.00","20016","U","92242","00101","47894","DC","District of Columbia DC","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington, DC","District of Columbia (West)","Washington, DC--VA--MD Urbanized Area",1714,0 
"47900","11","11001","0013.01","20008","U","92242","00101","47894","DC","District of Columbia DC","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington, DC","District of Columbia (West)","Washington, DC--VA--MD Urbanized Area",3955,0.001 
"47900","11","11001","0013.02","20008","U","92242","00101","47894","DC","District of Columbia DC","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington, DC","District of Columbia (West)","Washington, DC--VA--MD Urbanized Area",6508,0.001 
"47900","11","11001","0013.02","20010","U","92242","00101","47894","DC","District of Columbia DC","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington, DC","District of Columbia (West)","Washington, DC--VA--MD Urbanized Area",349,0 
"47900","11","11001","0014.01","20015","U","92242","00101","47894","DC","District of Columbia DC","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington, DC","District of Columbia (West)","Washington, DC--VA--MD Urbanized Area",3078,0.001 
"47900","11","11001","0014.02","20008","U","92242","00101","47894","DC","District of Columbia DC","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington, DC","District of Columbia (West)","Washington, DC--VA--MD Urbanized Area",250,0 
"47900","11","11001","0014.02","20015","U","92242","00101","47894","DC","District of Columbia DC","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington, DC","District of Columbia (West)","Washington, DC--VA--MD Urbanized Area",2748,0 
"47900","11","11001","0015.00","20008","U","92242","00101","47894","DC","District of Columbia DC","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington, DC","District of Columbia (West)","Washington, DC--VA--MD Urbanized Area",104,0 
"47900","11","11001","0015.00","20015","U","92242","00101","47894","DC","District of Columbia DC","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington, DC","District of Columbia (West)","Washington, DC--VA--MD Urbanized Area",5807,0.001 
"47900","11","11001","0016.00","20012","U","92242","00102","47894","DC","District of Columbia DC","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington, DC","District of Columbia (North)","Washington, DC--VA--MD Urbanized Area",3957,0.001 
"47900","11","11001","0017.02","20011","U","92242","00102","47894","DC","District of Columbia DC","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington, DC","District of Columbia (North)","Washington, DC--VA--MD Urbanized Area",106,0 
"47900","11","11001","0017.02","20012","U","92242","00102","47894","DC","District of Columbia DC","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington, DC","District of Columbia (North)","Washington, DC--VA--MD Urbanized Area",2538,0 
"47900","11","11001","0018.03","20011","U","92242","00102","47894","DC","District of Columbia DC","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington, DC","District of Columbia (North)","Washington, DC--VA--MD Urbanized Area",2469,0 
